hour_of_day,day_of_week,is_weekend,is_night,is_business_hours,day_of_month,is_month_start,is_month_end,amount,amount_log,amount_rounded,amount_decimal_places,is_high_value,is_very_high_value,amount_percentile,email_length,email_domain,is_disposable_email,is_gmail,is_yahoo,is_corporate_email,email_has_numbers,email_numeric_ratio,velocity_customer_tx_count_1h,velocity_customer_tx_count_24h,velocity_customer_tx_count_7d,velocity_customer_amount_1h,velocity_customer_amount_24h,velocity_customer_amount_7d,velocity_ip_tx_count_1h,velocity_ip_tx_count_24h,velocity_device_tx_count_1h,velocity_device_tx_count_24h,is_fraud,transaction_id
16,0,0,0,1,27,0,0,1603.96,7.380854113135175,0,2,1,0,70,19,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_521c5a3b-fec
9,6,1,0,1,16,0,0,709.67,6.5662081870381455,0,2,0,0,60,24,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_d42493ab-b47
11,6,1,0,1,2,1,0,247.33,5.514758506802571,0,2,0,0,50,23,3212,0,0,0,1,1,0.1818,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_c7294741-696
18,3,0,0,0,6,0,0,4011.41,8.297147337280174,0,2,1,0,80,25,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_f2b72c78-db5
3,5,1,1,0,25,0,0,84.96,4.453882071774309,0,2,0,0,30,27,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_7184de89-d96
1,0,0,1,0,10,0,0,5609.74,8.632437897126115,0,2,1,1,90,23,6339,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_b10dafa7-3f2
21,2,0,0,0,19,0,0,1842.1,7.519204215557577,0,1,1,0,70,19,594,0,0,0,1,1,0.2857,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_2c2d3eda-54c
11,5,1,0,1,25,0,0,656.83,6.488946539282354,0,2,0,0,60,23,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_5e21464f-51c
22,6,1,1,0,2,1,0,1850.87,7.523951218357935,0,2,1,0,70,24,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_973e6333-568
18,5,1,0,0,15,0,0,1519.43,7.326748468569993,0,2,1,0,70,23,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_a457b6cc-2f3
5,4,0,1,0,7,0,0,1291.87,7.164619832340591,0,2,1,0,70,19,594,0,0,0,1,1,0.2857,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_a1b194a1-a38
16,6,1,0,1,9,0,0,3511.19,8.163995053519432,0,2,1,0,80,22,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_a206c6e7-a50
11,4,0,0,1,21,0,0,1442.75,7.274999174270103,0,2,1,0,70,24,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_ff9f3a96-739
18,0,0,0,0,10,0,0,1891.16,7.545474312632465,0,2,1,0,70,25,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_959da98b-b2d
6,0,0,0,0,3,1,0,2545.93,7.842643991288082,0,2,1,0,80,24,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f856510d-188
16,4,0,0,1,7,0,0,559.25,6.328383112681037,0,2,0,0,60,22,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_fa060e94-296
9,3,0,0,1,30,0,1,1203.24,7.0936039415522485,0,2,1,0,70,22,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_d7d83207-5f3
2,0,0,1,0,24,0,0,1753.76,7.470087374411788,0,2,1,0,70,18,594,0,0,0,1,1,0.3333,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_2d4cea31-5b2
10,5,1,0,1,1,1,0,378.58,5.939065378308774,0,2,0,0,50,17,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_6ca3e2ff-a3b
21,4,0,0,0,14,0,0,1338.57,7.200103945924584,0,2,1,0,70,18,3212,0,0,0,1,1,0.3333,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_24c724ea-8a7
3,4,0,1,0,31,0,1,772.4,6.6507963791731965,0,1,0,0,60,21,3212,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_08ba0e81-b2a
22,6,1,1,0,26,0,0,579.24,6.363441811055157,0,2,0,0,60,24,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_bd34bf6e-456
0,6,1,1,0,23,0,0,190.95,5.257234921446806,0,2,0,0,40,26,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_728ef8f8-1e7
20,6,1,0,0,9,0,0,538.69,6.290994900640634,0,2,0,0,60,27,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_a5467bf3-784
2,1,0,1,0,18,0,0,1453.61,7.282493102439006,0,2,1,0,70,18,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f353ffe7-a7a
4,0,0,1,0,27,0,0,703.92,6.558084321196168,0,2,0,0,60,24,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_c67a69d6-136
4,1,0,1,0,4,0,0,1829.71,7.512459148733485,0,2,1,0,70,19,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_a0a9d46a-0ac
17,0,0,0,1,3,1,0,467.39,6.149301282221539,0,2,0,0,50,26,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_18328242-3c7
21,4,0,0,0,21,0,0,502.44,6.221464539218678,0,2,0,0,60,23,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_c6324a1e-39b
9,5,1,0,1,1,1,0,1710.52,7.445137143557821,0,2,1,0,70,18,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_e70574bc-148
7,0,0,0,0,17,0,0,4928.38,8.502968498479115,0,2,1,0,80,32,7550,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_088549b1-1b8
6,2,0,0,0,5,0,0,85.32,4.458061320949879,0,2,0,0,30,17,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f50419ea-0cc
4,2,0,1,0,12,0,0,555.78,6.322170188834858,0,2,0,0,60,23,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_9ae34080-216
7,1,0,0,0,4,0,0,1043.33,6.95113081045007,0,2,1,0,70,25,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_dc58712e-74f
0,6,1,1,0,2,1,0,3419.58,8.137565406321059,0,2,1,0,80,22,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_46262d7e-ccc
0,3,0,1,0,6,0,0,4615.65,8.437424612832555,0,2,1,0,80,21,3212,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_32d28139-cc9
19,5,1,0,0,25,0,0,3110.55,8.042876273300054,0,2,1,0,80,34,7550,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_236933b5-cbc
13,2,0,0,1,12,0,0,1762.11,7.47483457409866,0,2,1,0,70,25,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_693646ef-dc6
9,3,0,0,1,20,0,0,650.57,6.479384835152339,0,2,0,0,60,26,2630,0,0,0,1,1,0.1429,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_13b07e3e-09a
8,6,1,0,0,26,0,0,3089.3,8.036023452557757,0,1,1,0,80,27,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_216858f8-443
9,5,1,0,1,25,0,0,235.34,5.46527144621087,0,2,0,0,50,27,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_856777c2-ceb
20,2,0,0,0,5,0,0,1831.73,7.513561937481065,0,2,1,0,70,18,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_02d5ddd9-aca
0,0,0,1,0,10,0,0,611.38,6.417353004857024,0,2,0,0,60,22,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_3ba85e97-744
5,0,0,1,0,10,0,0,855.69,6.753076126204311,0,2,0,0,60,20,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f46250ad-f08
16,1,0,0,1,28,0,0,1707.19,7.443189609379468,0,2,1,0,70,25,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_7daf7ed2-ac3
1,6,1,1,0,23,0,0,1448.79,7.279173997339885,0,2,1,0,70,24,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_3997e489-64b
5,6,1,1,0,16,0,0,1956.69,7.579520485734512,0,2,1,0,70,24,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_9d6647b1-f08
1,3,0,1,0,30,0,1,8467.09,9.044060260445796,0,2,1,1,90,26,6339,1,0,0,0,1,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_78181e6f-d8b
13,5,1,0,1,25,0,0,1368.01,7.22184312986367,0,2,1,0,70,25,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_e7415153-3ae
17,0,0,0,1,3,1,0,1174.1,7.069108529339895,0,1,1,0,70,22,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f51e86fc-4e8
14,6,1,0,1,26,0,0,379.89,5.942510619530055,0,2,0,0,50,26,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_13f095c9-398
11,1,0,0,1,18,0,0,1441.51,7.274139930767237,0,2,1,0,70,22,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_85781c05-c87
21,5,1,0,0,8,0,0,1069.18,6.975582137606897,0,2,1,0,70,18,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_d564e903-065
18,1,0,0,0,11,0,0,1194.77,7.086545608324774,0,2,1,0,70,27,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_1501812f-a5f
12,0,0,0,1,24,0,0,3167.37,8.060972539043846,0,2,1,0,80,21,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_0bedd807-4d8
21,0,0,0,0,17,0,0,1066.87,6.973421289264871,0,2,1,0,70,28,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_d5edfea1-d9a
5,2,0,1,0,29,0,1,314.47,5.754063590296964,0,2,0,0,50,23,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_16012e40-e0d
17,0,0,0,1,27,0,0,417.74,6.037250202257115,0,2,0,0,50,24,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_b5100c66-b02
13,0,0,0,1,24,0,0,60.23,4.114637265489863,0,2,0,0,30,23,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_2ca4e249-307
15,6,1,0,1,2,1,0,5231.12,8.56257182865383,0,2,1,1,90,29,6339,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_35436dae-8cd
5,6,1,1,0,23,0,0,965.55,6.873733030367701,0,2,0,0,60,21,594,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_03c9e381-d8c
3,2,0,1,0,29,0,1,3373.69,8.12405874723614,0,2,1,0,80,26,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_b45f2470-0c3
21,0,0,0,0,3,1,0,548.41,6.308844975170079,0,2,0,0,60,31,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_a28b0326-d6c
23,5,1,1,0,15,0,0,35.24,3.5901634811747787,0,2,0,0,20,19,3212,0,0,0,1,1,0.2857,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_bc61b71d-037
6,0,0,0,0,10,0,0,3168.13,8.06121238125407,0,2,1,0,80,28,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_61902cdc-566
20,0,0,0,0,27,0,0,3111.58,8.043207243253896,0,2,1,0,80,21,594,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_4691b0c2-3fc
21,1,0,0,0,4,0,0,224.47,5.418187112398421,0,2,0,0,50,29,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_b6b673ce-e1c
5,0,0,1,0,3,1,0,1557.39,7.351408516029901,0,2,1,0,70,27,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f1e98d82-3e1
15,0,0,0,1,17,0,0,1735.73,7.459759313744484,0,2,1,0,70,20,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f04cb816-2f9
0,5,1,1,0,15,0,0,910.3,6.814872151502081,0,1,0,0,60,26,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_3320eb81-c86
1,2,0,1,0,29,0,1,1220.93,7.108186854948409,0,2,1,0,70,27,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_befa92c1-035
2,1,0,1,0,4,0,0,1423.85,7.261821824004301,0,2,1,0,70,18,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_c2c35d13-3a5
23,0,0,1,0,10,0,0,499.42,6.215447745819636,0,2,0,0,50,24,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_00f12c8a-f59
9,2,0,0,1,5,0,0,886.44,6.788340913430404,0,2,0,0,60,19,2630,0,0,0,1,1,0.2857,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_26b049cf-e16
18,4,0,0,0,7,0,0,2663.99,7.887955584247689,0,2,1,0,80,21,594,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_40047850-ff6
9,1,0,0,1,11,0,0,1344.87,7.204795923073719,0,2,1,0,70,20,3212,0,0,0,1,1,0.25,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_b1ed74a4-cd8
13,4,0,0,1,21,0,0,535.63,6.285308843994911,0,2,0,0,60,24,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_5b154604-e91
15,6,1,0,1,26,0,0,3201.62,8.071724503794874,0,2,1,0,80,25,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_63676a28-644
3,0,0,1,0,24,0,0,1016.09,6.924700887708279,0,2,1,0,70,23,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_ffcb54d8-f23
16,0,0,0,1,27,0,0,925.96,6.831910414688807,0,2,0,0,60,20,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_a39f6862-a6b
17,1,0,0,1,4,0,0,3801.13,8.243316714994071,0,2,1,0,80,19,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_7467c3a1-152
22,1,0,1,0,4,0,0,751.48,6.623374418196738,0,2,0,0,60,20,594,0,0,0,1,1,0.25,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_254eee7a-ba4
2,4,0,1,0,31,0,1,367.38,5.909115014090957,0,2,0,0,50,21,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_296383f0-ebf
2,6,1,1,0,16,0,0,1267.7,7.145748033146552,0,1,1,0,70,22,2630,0,0,0,1,1,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_8bc0e65f-56f
1,0,0,1,0,27,0,0,848.62,6.744789190700244,0,2,0,0,60,20,3212,0,0,0,1,1,0.25,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_b7a69b32-050
4,2,0,1,0,5,0,0,1144.26,7.043386964446696,0,2,1,0,70,24,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_7a70b6ac-03c
9,5,1,0,1,1,1,0,4865.09,8.490046018856765,0,2,1,0,80,24,6339,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_b5559ed9-133
19,0,0,0,0,3,1,0,1437.48,7.271342279523382,0,2,1,0,70,19,594,0,0,0,1,1,0.2857,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_e8098290-c72
19,0,0,0,0,10,0,0,126.25,4.846153655430632,0,2,0,0,40,23,594,0,0,0,1,1,0.1818,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_db4b87ff-9e5
7,5,1,0,0,22,0,0,2112.27,7.65599178985984,0,2,1,0,80,25,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_b831ce3b-f1b
23,3,0,1,0,6,0,0,92.41,4.536998405884757,0,2,0,0,30,20,594,0,0,0,1,1,0.25,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_5b72f056-f4b
5,4,0,1,0,21,0,0,1962.25,7.582356542254984,0,2,1,0,70,23,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_556dca3f-5f5
4,2,0,1,0,19,0,0,735.04,6.601284465078174,0,2,0,0,60,23,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_54cec7b5-150
11,0,0,0,1,27,0,0,1489.14,7.306625354257109,0,2,1,0,70,22,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_e151c3e6-3ea
18,1,0,0,0,28,0,0,1911.87,7.556360011041222,0,2,1,0,70,20,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_ffa26f4b-9b9
0,6,1,1,0,16,0,0,3285.44,8.0975601910331,0,2,1,0,80,19,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_7c1a800a-19a
17,1,0,0,1,28,0,0,923.23,6.828960958415719,0,2,0,0,60,22,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_cfde63cf-a06
2,3,0,1,0,13,0,0,1062.56,6.969377050538307,0,2,1,0,70,25,594,0,0,0,1,1,0.1538,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_15c87a2a-a98
7,0,0,0,0,17,0,0,110.58,4.714741822417382,0,2,0,0,40,22,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_df1bbe59-956
4,4,0,1,0,21,0,0,337.3,5.823933075786663,0,1,0,0,50,24,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_aa2b9c6f-7eb
5,4,0,1,0,14,0,0,225.14,5.421154276507099,0,2,0,0,50,23,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f6a2d57b-16d
12,6,1,0,1,2,1,0,367.97,5.910715339922429,0,2,0,0,50,23,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_9d3cf96c-b3d
13,1,0,0,1,28,0,0,2725.93,7.910931713282538,0,2,1,0,80,21,2630,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_df2881bb-8e3
9,2,0,0,1,19,0,0,653.84,6.484390930986141,0,2,0,0,60,16,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_0710c2d7-acb
13,3,0,0,1,6,0,0,1786.79,7.488735499171278,0,2,1,0,70,23,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_601eb874-319
6,5,1,0,0,25,0,0,4976.32,8.51264687255217,0,2,1,0,80,24,2630,0,0,0,1,1,0.1667,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_3e67516f-f17
18,4,0,0,0,31,0,1,615.46,6.423993438098797,0,2,0,0,60,27,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f7955c78-daf
22,3,0,1,0,20,0,0,1044.08,6.951848716492648,0,2,1,0,70,20,2630,0,0,0,1,1,0.25,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_af456ffd-d0b
18,3,0,0,0,20,0,0,1904.29,7.552389506945971,0,2,1,0,70,20,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_401f9ec7-bcd
18,3,0,0,0,30,0,1,3798.61,8.242653708868549,0,2,1,0,80,26,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_8913fed7-8e1
10,4,0,0,1,7,0,0,574.8,6.355760378178076,0,1,0,0,60,22,2630,0,0,0,1,1,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_39c11b0d-e1f
7,0,0,0,0,27,0,0,1325.7,7.190449934922871,0,1,1,0,70,26,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_6fa4c8f3-a0d
0,6,1,1,0,26,0,0,4580.44,8.429768638171963,0,2,1,0,80,17,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_624ec779-5a3
13,4,0,0,1,31,0,1,1379.63,7.230295195716035,0,2,1,0,70,27,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_d535ae72-39e
13,2,0,0,1,29,0,1,1455.69,7.2839220175998705,0,2,1,0,70,21,594,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_2e9f5ec8-965
0,3,0,1,0,20,0,0,1281.92,7.156894008813409,0,2,1,0,70,21,2630,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_bf729e59-ee0
15,2,0,0,1,12,0,0,1667.97,7.419961948665055,0,2,1,0,70,24,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_7d6cabf2-f2f
2,3,0,1,0,6,0,0,276.75,5.62672142851974,0,2,0,0,50,18,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_60fe3bb6-746
15,4,0,0,1,21,0,0,1722.84,7.452309639492169,0,2,1,0,70,24,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_0070790c-e23
18,4,0,0,0,31,0,1,525.33,6.265928392445249,0,2,0,0,60,24,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_7787e0d9-f7d
8,2,0,0,0,29,0,1,1595.08,7.375305902066806,0,2,1,0,70,26,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_e7b10cac-2b3
6,2,0,0,0,29,0,1,602.78,6.403209893173297,0,2,0,0,60,21,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f06954d1-942
15,4,0,0,1,31,0,1,946.98,6.854333404986063,0,2,0,0,60,21,3212,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_960ab2d0-4ff
0,2,0,1,0,12,0,0,4842.34,8.485359844357763,0,2,1,0,80,24,7550,1,0,0,0,1,0.3333,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_753ee03b-0a2
8,5,1,0,0,25,0,0,171.86,5.152482018324492,0,2,0,0,40,20,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_2caa76d6-f99
8,6,1,0,0,9,0,0,1188.44,7.081237887108888,0,2,1,0,70,21,2630,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_9989edad-082
19,5,1,0,0,25,0,0,569.36,6.346267740413919,0,2,0,0,60,24,3212,0,0,0,1,1,0.1667,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_83a018ca-ace
6,3,0,0,0,13,0,0,1630.32,7.39714478202771,0,2,1,0,70,27,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_a91b43ac-85d
3,0,0,1,0,24,0,0,821.58,6.712445742347338,0,2,0,0,60,20,594,0,0,0,1,1,0.25,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_1b139894-edb
20,5,1,0,0,15,0,0,196.76,5.287054174269326,0,2,0,0,40,25,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_5796e4ee-1c0
23,0,0,1,0,24,0,0,1787.03,7.488869734116191,0,2,1,0,70,26,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_1b7cf0f0-58e
1,5,1,1,0,15,0,0,130.55,4.879387007486302,0,2,0,0,40,27,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_03288ca8-967
21,1,0,0,0,28,0,0,1270.45,7.147913260455477,0,2,1,0,70,23,594,0,0,0,1,1,0.1818,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_e1d59a9f-cec
0,2,0,1,0,5,0,0,731.78,6.596845520411052,0,2,0,0,60,22,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_459413e8-ab4
4,2,0,1,0,5,0,0,397.66,5.98810892329462,0,2,0,0,50,28,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_16eed870-ca6
9,0,0,0,1,3,1,0,529.36,6.273556021246519,0,2,0,0,60,24,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_4ccb6ced-c57
14,4,0,0,1,14,0,0,662.73,6.497875440275434,0,2,0,0,60,18,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_df27edaa-b8f
3,3,0,1,0,20,0,0,1872.12,7.535360768731362,0,2,1,0,70,21,594,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_ec8e158f-c18
12,5,1,0,1,25,0,0,599.18,6.3972296102251445,0,2,0,0,60,19,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_c3f700cc-0f9
